Matricule;Annee;Mois;Code;Libelle;Type;Montant;indic_astr;indic_IHTS
012009;2009;6;1920;HEURES SUPPL. DIMANCHE JF;R;234,26;FALSE;TRUE
012009;2009;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2009;6;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012009;2009;6;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012009;2009;7;1900;HEURES SUPPL.  = 14 H;R;146,37;FALSE;TRUE
012009;2009;7;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2009;7;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012009;2009;7;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012009;2009;7;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012009;2010;2;1900;HEURES SUPPL.  = 14 H;R;143,9;FALSE;TRUE
012009;2010;2;1900;HEURES SUPPL.  = 14 H;R;201,46;FALSE;TRUE
012009;2010;2;1920;HEURES SUPPL. DIMANCHE JF;R;107,91;FALSE;TRUE
012009;2010;2;1930;HEURES SUPPL. DE NUIT;R;158,29;FALSE;TRUE
012009;2010;2;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2010;2;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2010;4;1900;HEURES SUPPL.  = 14 H;R;52,08;FALSE;TRUE
012009;2010;4;1920;HEURES SUPPL. DIMANCHE JF;R;24,81;FALSE;TRUE
012009;2010;4;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2010;4;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2010;6;1900;HEURES SUPPL.  = 14 H;R;22,32;FALSE;TRUE
012009;2010;6;1920;HEURES SUPPL. DIMANCHE JF;R;74,43;FALSE;TRUE
012009;2010;6;1930;HEURES SUPPL. DE NUIT;R;44,66;FALSE;TRUE
012009;2010;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2010;6;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2011;3;1900;HEURES SUPPL.  = 14 H;R;97,24;FALSE;TRUE
012009;2011;3;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2011;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2011;5;1900;HEURES SUPPL.  = 14 H;R;149,6;FALSE;TRUE
012009;2011;5;1900;HEURES SUPPL.  = 14 H;R;89,76;FALSE;TRUE
012009;2011;5;1930;HEURES SUPPL. DE NUIT;R;29,92;FALSE;TRUE
012009;2011;5;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2011;5;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2011;6;1900;HEURES SUPPL.  = 14 H;R;59,84;FALSE;TRUE
012009;2011;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2011;6;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2011;8;1900;HEURES SUPPL.  = 14 H;R;149,6;FALSE;TRUE
012009;2011;8;1920;HEURES SUPPL. DIMANCHE JF;R;261,77;FALSE;TRUE
012009;2011;8;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2011;8;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2012;3;1900;HEURES SUPPL.  = 14 H;R;134,64;FALSE;TRUE
012009;2012;3;1930;HEURES SUPPL. DE NUIT;R;89,76;FALSE;TRUE
012009;2012;3;4075;IND ASTR NUIT SEM FRACTIONNEE;R;60,6;TRUE;FALSE
012009;2012;3;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;65,07;TRUE;FALSE
012009;2012;3;4090;INDEMNITE D ASTREINTE WEEK-END;R;163,92;TRUE;FALSE
012009;2012;5;1900;HEURES SUPPL.  = 14 H;R;179,52;FALSE;TRUE
012009;2012;5;1920;HEURES SUPPL. DIMANCHE JF;R;124,65;FALSE;TRUE
012009;2012;5;1930;HEURES SUPPL. DE NUIT;R;59,84;FALSE;TRUE
012009;2012;5;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2012;5;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2012;12;1900;HEURES SUPPL.  = 14 H;R;59,84;FALSE;TRUE
012009;2012;12;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2012;12;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2013;1;1900;HEURES SUPPL.  = 14 H;R;187;FALSE;TRUE
012009;2013;1;1920;HEURES SUPPL. DIMANCHE JF;R;87,26;FALSE;TRUE
012009;2013;1;1930;HEURES SUPPL. DE NUIT;R;89,76;FALSE;TRUE
012009;2013;1;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2013;1;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2013;1;4075;IND ASTR NUIT SEM FRACTIONNEE;R;72,72;TRUE;FALSE
012009;2013;1;4090;INDEMNITE D ASTREINTE WEEK-END;R;163,92;TRUE;FALSE
012009;2013;2;1900;HEURES SUPPL.  = 14 H;R;112,2;FALSE;TRUE
012009;2013;2;1900;HEURES SUPPL.  = 14 H;R;22,44;FALSE;TRUE
012009;2013;2;1900;HEURES SUPPL.  = 14 H;R;209,44;FALSE;TRUE
012009;2013;2;1930;HEURES SUPPL. DE NUIT;R;254,32;FALSE;TRUE
012009;2013;2;401B;INDEMNITES D ASTREINTES            M.S;R;34,86;TRUE;FALSE
012009;2013;2;4040;IND. ASTREINTE SEM. FIL TECH.;R;298,96;TRUE;FALSE
012009;2013;2;4050;IND. ASTREINTE NUIT SEMAINE;R;75,38;TRUE;FALSE
012009;2013;2;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012009;2013;2;4090;INDEMNITE D ASTREINTE WEEK-END;R;327,84;TRUE;FALSE
012009;2013;3;1900;HEURES SUPPL.  = 14 H;R;29,92;FALSE;TRUE
012009;2013;3;1920;HEURES SUPPL. DIMANCHE JF;R;224,37;FALSE;TRUE
012009;2013;3;1930;HEURES SUPPL. DE NUIT;R;164,56;FALSE;TRUE
012009;2013;3;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2013;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2013;3;4050;IND. ASTREINTE NUIT SEMAINE;R;60,3;TRUE;FALSE
012009;2013;3;4090;INDEMNITE D ASTREINTE WEEK-END;R;163,92;TRUE;FALSE
012009;2013;4;1900;HEURES SUPPL.  = 14 H;R;59,84;FALSE;TRUE
012009;2013;4;4040;IND. ASTREINTE SEM. FIL TECH.;R;224,22;TRUE;FALSE
012009;2013;5;1900;HEURES SUPPL.  = 14 H;R;22,44;FALSE;TRUE
012009;2013;5;401B;INDEMNITES D ASTREINTES            M.S;R;34,86;TRUE;FALSE
012009;2013;5;4040;IND. ASTREINTE SEM. FIL TECH.;R;298,96;TRUE;FALSE
012009;2013;6;1900;HEURES SUPPL.  = 14 H;R;127,16;FALSE;TRUE
012009;2013;6;1920;HEURES SUPPL. DIMANCHE JF;R;124,65;FALSE;TRUE
012009;2013;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2013;6;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2013;6;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012009;2013;7;1900;HEURES SUPPL.  = 14 H;R;37,4;FALSE;TRUE
012009;2013;7;1930;HEURES SUPPL. DE NUIT;R;89,76;FALSE;TRUE
012009;2013;7;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2013;7;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2013;8;1920;HEURES SUPPL. DIMANCHE JF;R;174,51;FALSE;TRUE
012009;2013;8;1930;HEURES SUPPL. DE NUIT;R;194,48;FALSE;TRUE
012009;2013;8;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2013;8;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2013;9;1900;HEURES SUPPL.  = 14 H;R;22,44;FALSE;TRUE
012009;2013;9;1920;HEURES SUPPL. DIMANCHE JF;R;37,4;FALSE;TRUE
012009;2013;9;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2013;9;4050;IND. ASTREINTE NUIT SEMAINE;R;20,1;TRUE;FALSE
012009;2013;9;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012009;2013;10;1900;HEURES SUPPL.  = 14 H;R;37,4;FALSE;TRUE
012009;2013;10;1920;HEURES SUPPL. DIMANCHE JF;R;174,51;FALSE;TRUE
012009;2013;10;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2013;10;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2013;11;1900;HEURES SUPPL.  = 14 H;R;89,76;FALSE;TRUE
012009;2013;11;1930;HEURES SUPPL. DE NUIT;R;224,4;FALSE;TRUE
012009;2013;11;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012009;2013;11;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2013;12;1900;HEURES SUPPL.  = 14 H;R;59,84;FALSE;TRUE
012009;2013;12;1920;HEURES SUPPL. DIMANCHE JF;R;87,26;FALSE;TRUE
012009;2013;12;1930;HEURES SUPPL. DE NUIT;R;89,76;FALSE;TRUE
012009;2013;12;401B;INDEMNITES D ASTREINTES            M.S;R;34,86;TRUE;FALSE
012009;2013;12;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012009;2013;12;4050;IND. ASTREINTE NUIT SEMAINE;R;20,1;TRUE;FALSE
012009;2013;12;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012025;2009;2;1900;HEURES SUPPL.  = 14 H;R;147,7;FALSE;TRUE
012025;2009;2;1920;HEURES SUPPL. DIMANCHE JF;R;63,21;FALSE;TRUE
012025;2009;2;1930;HEURES SUPPL. DE NUIT;R;50,56;FALSE;TRUE
012025;2009;2;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2009;2;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012025;2009;2;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012025;2009;4;1900;HEURES SUPPL.  = 14 H;R;40,62;FALSE;TRUE
012025;2009;4;1930;HEURES SUPPL. DE NUIT;R;50,56;FALSE;TRUE
012025;2009;4;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2009;4;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012025;2009;4;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012025;2009;6;1900;HEURES SUPPL.  = 14 H;R;110,78;FALSE;TRUE
012025;2009;6;1900;HEURES SUPPL.  = 14 H;R;206,78;FALSE;TRUE
012025;2009;6;1920;HEURES SUPPL. DIMANCHE JF;R;73,75;FALSE;TRUE
012025;2009;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2009;6;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012025;2009;6;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012025;2009;8;1900;HEURES SUPPL.  = 14 H;R;44,52;FALSE;TRUE
012025;2009;8;1920;HEURES SUPPL. DIMANCHE JF;R;5,29;FALSE;TRUE
012025;2009;8;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2009;8;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012025;2009;8;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012025;2010;2;1900;HEURES SUPPL.  = 14 H;R;163,68;FALSE;TRUE
012025;2010;2;1920;HEURES SUPPL. DIMANCHE JF;R;310,13;FALSE;TRUE
012025;2010;2;1930;HEURES SUPPL. DE NUIT;R;59,54;FALSE;TRUE
012025;2010;2;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012025;2010;2;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012025;2010;2;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012025;2010;4;1900;HEURES SUPPL.  = 14 H;R;44,64;FALSE;TRUE
012025;2010;4;1930;HEURES SUPPL. DE NUIT;R;29,77;FALSE;TRUE
012025;2010;4;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2010;4;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2010;5;1900;HEURES SUPPL.  = 14 H;R;66,96;FALSE;TRUE
012025;2010;5;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2010;5;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2010;7;1900;HEURES SUPPL.  = 14 H;R;59,52;FALSE;TRUE
012025;2010;7;1930;HEURES SUPPL. DE NUIT;R;29,77;FALSE;TRUE
012025;2010;7;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2010;7;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2010;9;1900;HEURES SUPPL.  = 14 H;R;67,32;FALSE;TRUE
012025;2010;9;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2010;9;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2010;10;1900;HEURES SUPPL.  = 14 H;R;44,88;FALSE;TRUE
012025;2010;10;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2010;10;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2011;4;1900;HEURES SUPPL.  = 14 H;R;127,16;FALSE;TRUE
012025;2011;4;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2011;4;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2011;6;1900;HEURES SUPPL.  = 14 H;R;89,76;FALSE;TRUE
012025;2011;6;1920;HEURES SUPPL. DIMANCHE JF;R;87,26;FALSE;TRUE
012025;2011;6;1930;HEURES SUPPL. DE NUIT;R;29,92;FALSE;TRUE
012025;2011;6;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2011;6;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2011;9;1900;HEURES SUPPL.  = 14 H;R;119,68;FALSE;TRUE
012025;2011;9;1920;HEURES SUPPL. DIMANCHE JF;R;124,65;FALSE;TRUE
012025;2011;9;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2011;9;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2011;12;1900;HEURES SUPPL.  = 14 H;R;67,32;FALSE;TRUE
012025;2011;12;1930;HEURES SUPPL. DE NUIT;R;149,6;FALSE;TRUE
012025;2011;12;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2011;12;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2012;2;1900;HEURES SUPPL.  = 14 H;R;67,32;FALSE;TRUE
012025;2012;2;1920;HEURES SUPPL. DIMANCHE JF;R;24,93;FALSE;TRUE
012025;2012;2;1930;HEURES SUPPL. DE NUIT;R;44,88;FALSE;TRUE
012025;2012;2;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2012;2;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2012;2;4070;IND. ASTREINTE JOUR SAMEDI;R;52,28;TRUE;FALSE
012025;2012;2;4075;IND ASTR NUIT SEM FRACTIONNEE;R;52,28;TRUE;FALSE
012025;2012;2;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;130,14;TRUE;FALSE
012025;2012;7;1900;HEURES SUPPL.  = 14 H;R;52,36;FALSE;TRUE
012025;2012;7;401B;INDEMNITES D ASTREINTES            M.S;R;34,86;TRUE;FALSE
012025;2012;7;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2012;7;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012025;2012;7;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012025;2012;7;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012025;2012;9;1920;HEURES SUPPL. DIMANCHE JF;R;119,07;FALSE;TRUE
012025;2012;9;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2012;9;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012025;2013;1;1900;HEURES SUPPL.  = 14 H;R;31,76;FALSE;TRUE
012025;2013;1;1930;HEURES SUPPL. DE NUIT;R;31,75;FALSE;TRUE
012025;2013;1;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2013;1;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2013;1;4070;IND. ASTREINTE JOUR SAMEDI;R;52,28;TRUE;FALSE
012025;2013;1;4075;IND ASTR NUIT SEM FRACTIONNEE;R;72,72;TRUE;FALSE
012025;2013;1;4090;INDEMNITE D ASTREINTE WEEK-END;R;163,92;TRUE;FALSE
012025;2013;3;1920;HEURES SUPPL. DIMANCHE JF;R;185,22;FALSE;TRUE
012025;2013;3;1930;HEURES SUPPL. DE NUIT;R;63,5;FALSE;TRUE
012025;2013;3;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2013;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2013;3;4050;IND. ASTREINTE NUIT SEMAINE;R;45,23;TRUE;FALSE
012025;2013;3;4090;INDEMNITE D ASTREINTE WEEK-END;R;327,84;TRUE;FALSE
012025;2013;4;1900;HEURES SUPPL.  = 14 H;R;31,76;FALSE;TRUE
012025;2013;4;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2013;4;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2013;4;4075;IND ASTR NUIT SEM FRACTIONNEE;R;24,24;TRUE;FALSE
012025;2013;7;1930;HEURES SUPPL. DE NUIT;R;79,38;FALSE;TRUE
012025;2013;7;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2013;7;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2013;9;1920;HEURES SUPPL. DIMANCHE JF;R;119,07;FALSE;TRUE
012025;2013;9;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2013;9;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012025;2013;9;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012025;2013;11;1900;HEURES SUPPL.  = 14 H;R;142,92;FALSE;TRUE
012025;2013;11;1930;HEURES SUPPL. DE NUIT;R;142,88;FALSE;TRUE
012025;2013;11;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012025;2013;11;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012027;2012;3;1900;HEURES SUPPL.  = 14 H;R;71,46;FALSE;TRUE
012027;2012;3;1930;HEURES SUPPL. DE NUIT;R;79,38;FALSE;TRUE
012027;2012;3;4075;IND ASTR NUIT SEM FRACTIONNEE;R;12,12;TRUE;FALSE
012027;2013;3;1900;HEURES SUPPL.  = 14 H;R;142,92;FALSE;TRUE
012027;2013;3;1920;HEURES SUPPL. DIMANCHE JF;R;132,3;FALSE;TRUE
012027;2013;3;1930;HEURES SUPPL. DE NUIT;R;47,63;FALSE;TRUE
012027;2013;3;4090;INDEMNITE D ASTREINTE WEEK-END;R;163,92;TRUE;FALSE
012038;2009;1;1920;HEURES SUPPL. DIMANCHE JF;R;165,33;FALSE;TRUE
012038;2009;1;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012038;2009;1;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012038;2009;1;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012038;2010;2;1920;HEURES SUPPL. DIMANCHE JF;R;148,92;FALSE;TRUE
012038;2010;2;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012038;2010;2;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012038;2010;5;1920;HEURES SUPPL. DIMANCHE JF;R;47,96;FALSE;TRUE
012038;2010;5;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012038;2010;5;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012038;2010;5;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012038;2010;5;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012038;2011;1;1900;HEURES SUPPL.  = 14 H;R;43,38;FALSE;TRUE
012038;2011;1;1920;HEURES SUPPL. DIMANCHE JF;R;60,25;FALSE;TRUE
012038;2011;1;1930;HEURES SUPPL. DE NUIT;R;43,4;FALSE;TRUE
012038;2011;1;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012038;2011;1;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012038;2012;1;1920;HEURES SUPPL. DIMANCHE JF;R;72,3;FALSE;TRUE
012038;2012;1;1930;HEURES SUPPL. DE NUIT;R;28,93;FALSE;TRUE
012038;2012;1;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012038;2012;1;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012043;2012;3;1900;HEURES SUPPL.  = 14 H;R;86,76;FALSE;TRUE
012043;2012;3;1930;HEURES SUPPL. DE NUIT;R;57,86;FALSE;TRUE
012043;2012;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;224,22;TRUE;FALSE
012043;2012;3;4075;IND ASTR NUIT SEM FRACTIONNEE;R;12,12;TRUE;FALSE
012048;2012;3;1900;HEURES SUPPL.  = 14 H;R;154,83;FALSE;TRUE
012048;2012;3;1900;HEURES SUPPL.  = 14 H;R;222,32;FALSE;TRUE
012048;2012;3;1930;HEURES SUPPL. DE NUIT;R;142,88;FALSE;TRUE
012048;2012;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;224,22;TRUE;FALSE
012048;2012;3;4075;IND ASTR NUIT SEM FRACTIONNEE;R;60,6;TRUE;FALSE
012048;2013;2;1900;HEURES SUPPL.  = 14 H;R;87,34;FALSE;TRUE
012048;2013;2;1900;HEURES SUPPL.  = 14 H;R;229,74;FALSE;TRUE
012048;2013;2;1920;HEURES SUPPL. DIMANCHE JF;R;109,4;FALSE;TRUE
012048;2013;2;4050;IND. ASTREINTE NUIT SEMAINE;R;15,08;TRUE;FALSE
012048;2013;4;1900;HEURES SUPPL.  = 14 H;R;221,54;FALSE;TRUE
012048;2013;4;4075;IND ASTR NUIT SEM FRACTIONNEE;R;36,36;TRUE;FALSE
012048;2013;12;1900;HEURES SUPPL.  = 14 H;R;65,64;FALSE;TRUE
012048;2013;12;1900;HEURES SUPPL.  = 14 H;R;229,74;FALSE;TRUE
012048;2013;12;1920;HEURES SUPPL. DIMANCHE JF;R;218,8;FALSE;TRUE
012048;2013;12;4050;IND. ASTREINTE NUIT SEMAINE;R;10,05;TRUE;FALSE
012061;2012;3;1900;HEURES SUPPL.  = 14 H;R;23,24;FALSE;TRUE
012061;2012;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;224,22;TRUE;FALSE
012061;2012;3;4075;IND ASTR NUIT SEM FRACTIONNEE;R;36,36;TRUE;FALSE
012061;2013;2;1900;HEURES SUPPL.  = 14 H;R;63,64;FALSE;TRUE
012061;2013;2;1930;HEURES SUPPL. DE NUIT;R;63,66;FALSE;TRUE
012061;2013;2;4070;IND. ASTREINTE JOUR SAMEDI;R;52,28;TRUE;FALSE
012065;2011;11;1900;HEURES SUPPL.  = 14 H;R;31,82;FALSE;TRUE
012065;2011;11;1930;HEURES SUPPL. DE NUIT;R;31,83;FALSE;TRUE
012065;2011;11;4050;IND. ASTREINTE NUIT SEMAINE;R;40,2;TRUE;FALSE
012065;2012;12;1930;HEURES SUPPL. DE NUIT;R;64,12;FALSE;TRUE
012065;2012;12;401B;INDEMNITES D ASTREINTES            M.S;R;17,43;TRUE;FALSE
012065;2012;12;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012065;2013;1;1900;HEURES SUPPL.  = 14 H;R;0,88;FALSE;TRUE
012065;2013;1;1900;HEURES SUPPL.  = 14 H;R;12,32;FALSE;TRUE
012065;2013;1;1900;HEURES SUPPL.  = 14 H;R;1,76;FALSE;TRUE
012065;2013;1;1920;HEURES SUPPL. DIMANCHE JF;R;9,49;FALSE;TRUE
012065;2013;1;1930;HEURES SUPPL. DE NUIT;R;2,63;FALSE;TRUE
012065;2013;1;1930;HEURES SUPPL. DE NUIT;R;3,5;FALSE;TRUE
012065;2013;1;4050;IND. ASTREINTE NUIT SEMAINE;R;30,15;TRUE;FALSE
012065;2013;1;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012065;2013;1;4090;INDEMNITE D ASTREINTE WEEK-END;R;109,28;TRUE;FALSE
012065;2013;2;1900;HEURES SUPPL.  = 14 H;R;101,46;FALSE;TRUE
012065;2013;2;1930;HEURES SUPPL. DE NUIT;R;135,24;FALSE;TRUE
012065;2013;2;4040;IND. ASTREINTE SEM. FIL TECH.;R;149,48;TRUE;FALSE
012065;2013;2;4080;INDEMNITE D ASTREINTE JOURNEE DIM FERIE;R;43,38;TRUE;FALSE
012065;2013;3;1900;HEURES SUPPL.  = 14 H;R;202,92;FALSE;TRUE
012065;2013;3;1920;HEURES SUPPL. DIMANCHE JF;R;211,28;FALSE;TRUE
012065;2013;3;1930;HEURES SUPPL. DE NUIT;R;135,24;FALSE;TRUE
012065;2013;3;4040;IND. ASTREINTE SEM. FIL TECH.;R;74,74;TRUE;FALSE
012065;2013;4;1900;HEURES SUPPL.  = 14 H;R;93,01;FALSE;TRUE
012065;2013;4;1930;HEURES SUPPL. DE NUIT;R;67,62;FALSE;TRUE
